id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21074498,(5) Belle chambre calme et idéalement située,151815524,Ben,,Molenbeek-Saint-Jean,50.85913,4.31306,Private room,30,1,18,2019-08-01,0.76,7,344
21078527,BRIGHT ROOM IN house(15min   GRAND PLACE BRUSSELS),151929426,Adnane,,Anderlecht,50.82351,4.289,Private room,24,1,195,2019-11-07,7.46,2,25
21079464,Cosy and intimate apartment in historical area,19895668,Simon,,Bruxelles,50.84037,4.34739,Entire home/apt,50,3,0,,,1,0
21084483,Superb apartment in the heart of Saint-Gilles,51044489,Sam & Gabrielle,,Saint-Gilles,50.83078,4.35043,Entire home/apt,61,2,100,2019-11-17,3.95,2,149
21084534,A tastefully furnished studio in Chatelain area,13137160,Marcos,,Ixelles,50.822,4.36559,Entire home/apt,65,4,0,,,1,28
21091981,Cozy appartement-duplex-terrasse,5297221,Audrey,,Uccle,50.80332,4.33721,Entire home/apt,35,1,0,,,1,0
21092076,1 double size bed in a 3 bedrooms shared flat,127405030,Arthur,,Ixelles,50.80251,4.3919,Private room,24,1,3,2017-12-10,0.12,1,0
21094718,Cosy&Modern Flat in front of the Bourse (Center),89173382,Dat,,Bruxelles,50.84887,4.34805,Entire home/apt,95,2,62,2019-11-14,2.37,2,0
21095272,European Quarter - Private Room,19925143,Elias,,Bruxelles,50.84685,4.38564,Private room,50,1,89,2019-11-03,3.50,1,146
21110711,SPACIEUX APPART A 10 MIN DU COEUR DE BRUXELLES,4547937,Eric,,Ixelles,50.82597,4.3679,Entire home/apt,59,2,4,2019-04-12,0.16,1,0
21115302,Lovely room in Marolles - coolest part of BXL,7091798,Christina,,Bruxelles,50.83832,4.35002,Private room,50,1,42,2019-10-11,1.64,1,41
21119006,Luxurious Bright 2BR *Fabulous Views Sablon Church,19427428,Sweet Inn,,Bruxelles,50.84107,4.35605,Entire home/apt,130,2,41,2019-09-20,1.63,67,332
21120247,Cosy room with big living room near center,23057513,Emmanuel,,Bruxelles,50.87381,4.35762,Private room,34,2,107,2019-11-11,4.15,2,22
21120592,Chambre avec salle de bain à Ixelles au 1er étage,137026148,Eve,,Ixelles,50.83278,4.3697,Private room,60,2,23,2019-10-23,0.97,1,18
21122316,(6) Belle chambre calme et idéalement située.,151815524,Ben,,Molenbeek-Saint-Jean,50.85948,4.31473,Private room,30,1,20,2019-10-10,0.85,7,344
21122862,(7) Attic room close to everything.,151815524,Ben,,Molenbeek-Saint-Jean,50.85946,4.31301,Private room,30,1,29,2019-05-19,1.20,7,69
21123190,(1) Grande chambre calme idéalement située,151815524,Ben,,Molenbeek-Saint-Jean,50.85631,4.33635,Private room,60,1,8,2019-01-04,0.33,7,78
21123978,Appartement Studio Design in Brussels,61825812,Mau,,Schaerbeek,50.87492,4.38148,Entire home/apt,55,5,6,2019-10-21,0.56,1,0
21131976,Centrally located flat with view of the canal,43949967,Nicolas,,Bruxelles,50.85334,4.34385,Entire home/apt,100,2,32,2019-10-20,1.25,1,342
21133903,Luxurious Modern 2BR *Stunning Views Sablon Church,19427428,Sweet Inn,,Bruxelles,50.84037,4.35716,Entire home/apt,130,2,35,2019-09-17,1.40,67,334
21136185,STUDIO 3B FOR 1or2 Up to 3 pers NEAR EU,152477390,Ly,,Saint-Josse-ten-Noode,50.84963,4.37784,Entire home/apt,50,120,25,2018-11-04,0.97,9,254
21139410,CosyFlat (4thFloor) in front of the Bourse(Center),89173382,Dat,,Bruxelles,50.84894,4.34805,Entire home/apt,110,2,58,2019-11-14,2.40,2,1
21143904,Chambre moderne privée Châtelain/Louise (2 pers.),135805799,Charlotte,,Saint-Gilles,50.82932,4.35742,Private room,110,2,3,2019-10-10,0.46,2,180
21145082,Bel Appartement tout confort au Centre Ville,95435117,Kaïs,,Schaerbeek,50.86344,4.35992,Entire home/apt,70,3,64,2019-11-11,2.64,1,321
21148428,Spacious Apartement near EU Quarter,152591731,Anne,,Woluwe-Saint-Lambert,50.84439,4.40299,Entire home/apt,39,1,258,2019-11-04,10.14,1,3
21158593,Spacieuse chambre calme de caractère Quartier EU,51933010,Léonore,,Etterbeek,50.83388,4.38843,Private room,45,2,6,2017-12-10,0.23,2,0
21165589,STUDIO 3A FOR 1or2pers NEAR EU,152477390,Ly,,Saint-Josse-ten-Noode,50.85197,4.37703,Entire home/apt,45,3,49,2019-10-15,1.91,9,291
21172881,Duplex in a Maison de Maître with unique view !,152791171,Yaro,,Schaerbeek,50.86287,4.37493,Entire home/apt,50,1,215,2019-11-03,8.34,1,136
21174134,Appartement parlement EU,14398895,Melanie,,Etterbeek,50.83431,4.38612,Entire home/apt,55,2,27,2018-06-10,1.05,3,0
21174966,Olivia,120566915,Tea,,Bruxelles,50.85044,4.3651,Private room,198,30,0,,,1,358
21179743,Comfortable two bedroom Grand place,122907676,Hakem & Co,,Bruxelles,50.84877,4.35589,Entire home/apt,120,1,367,2019-06-12,5.02,8,258
21180101,Grand Place three bedroom apartment,122907676,Hakem & Co,,Bruxelles,50.84736,4.35621,Entire home/apt,99,1,287,2019-04-18,4.58,8,233
21181847,Centre appart 1 chbre 60m²,122907676,Hakem & Co,,Bruxelles,50.85088,4.35487,Entire home/apt,60,1,177,2018-12-30,3.46,8,334
21182790,Studio indépendant dans maison unifamiliale,44665668,Aurore,,Anderlecht,50.83703,4.29617,Entire home/apt,49,1,1,2019-09-11,0.43,1,291
21191216,Large loft in city centre,122907676,Hakem & Co,,Bruxelles,50.85167,4.35318,Entire home/apt,60,1,153,2019-03-19,2.99,8,332
21195954,Brussels Merode modern apartment,153086443,Alex,,Etterbeek,50.83902,4.40145,Entire home/apt,50,3,0,,,1,0
21196599,Flat centre of Brussels - rue des Capucins (37-1G),148363463,Simon,,Bruxelles,50.83827,4.34911,Entire home/apt,38,30,3,2018-10-31,0.15,13,322
21197116,Flat centre of Brussels - rue des Capucins (37-2D),148363463,Simon,,Bruxelles,50.83751,4.34693,Entire home/apt,38,30,1,2018-10-12,0.07,13,323
21197465,Flat centre of Brussels - rue des Capucins (37-2G),148363463,Simon,,Bruxelles,50.83866,4.3458,Entire home/apt,38,30,3,2019-08-12,0.15,13,334
21197782,Flat centre of Brussels - rue des Capucins (39-1D),148363463,Simon,,Bruxelles,50.83862,4.34825,Entire home/apt,38,20,3,2019-03-07,0.24,13,273
21197822,Michel,153105201,Yeshua,,Bruxelles,50.84914,4.36606,Entire home/apt,49,1,2,2017-10-13,0.08,1,0
21198081,Flat centre of Brussels - rue des Capucins (39-1G),148363463,Simon,,Bruxelles,50.83699,4.34692,Entire home/apt,38,90,0,,,13,264
21198268,Flat centre of Brussels - rue des Capucins (39-2G),148363463,Simon,,Bruxelles,50.83702,4.34811,Entire home/apt,38,30,2,2019-07-31,0.35,13,231
21199275,"Appartement Moderne Et Spacieux, Bruxelles Centre",153117758,Soufiane,,Bruxelles,50.83986,4.34156,Entire home/apt,94,1,270,2019-11-04,10.67,1,130
21199537,"Duplex Flat Brussels, Rue des Capucins (37-3D)",148363463,Simon,,Bruxelles,50.83669,4.34921,Entire home/apt,43,30,2,2019-01-16,0.12,13,333
21199736,"Duplex Flat Brussels, Rue des Capucins (39-3D)",148363463,Simon,,Bruxelles,50.83645,4.34793,Entire home/apt,43,90,0,,,13,322
21201488,Coloré & Lumineux appartement (90m²),37511138,Catherine,,Saint-Josse-ten-Noode,50.85296,4.37423,Entire home/apt,67,3,27,2019-10-23,1.08,1,0
21208334,Grand Place's studio,102877358,Cédric,,Bruxelles,50.84797,4.35106,Entire home/apt,60,2,114,2019-11-04,4.45,18,55
21208950,Cosy 2 room appt near metro & shops - EU,153068127,Vincent & Bruno,,Etterbeek,50.83927,4.40218,Entire home/apt,70,3,105,2019-10-05,4.59,2,266
21209098,Chambre chaleureuse et calme ac balcon ensoleillé,29588407,Morgane,,Watermael-Boitsfort,50.81074,4.41583,Private room,40,2,65,2019-10-07,2.51,1,38
21209972,Cosy Appartement near City Center,29915471,Anna,,Saint-Josse-ten-Noode,50.85141,4.37132,Entire home/apt,50,2,1,2017-10-28,0.04,1,0
21210712,Cosy double room in the Christmas period,28583138,Paola,,Etterbeek,50.83256,4.38485,Private room,64,6,0,,,3,0
21218651,The Cocoon by DL Home,111871851,Lara & David,,Saint-Gilles,50.82556,4.35015,Entire home/apt,38,4,62,2019-10-26,3.00,3,296
21221791,CHAMBRE d'HÔTE #2  à 300 m MIDI STATION,153345181,Mikaela,,Saint-Gilles,50.83444,4.34046,Private room,52,1,218,2019-11-16,8.55,5,246
21226490,Legacy Bruxelles (Zone Grand Place),153381905,Victor,,Bruxelles,50.8455,4.34803,Entire home/apt,150,3,131,2019-10-28,5.34,1,6
21227148,Lovely flat at Ambiorix !,153388754,Noémie,,Bruxelles,50.85129,4.38438,Entire home/apt,41,6,3,2017-11-15,0.12,1,0
21239132,CHAMBRE d'HÔTE #1  à 300 m MIDI STATION,153345181,Mikaela,,Saint-Gilles,50.83452,4.34058,Private room,52,1,238,2019-11-17,9.32,5,229
21246832,Cozy bedroom in beautiful appartment,153592585,Christian,,Forest,50.82716,4.32818,Private room,25,1,3,2018-04-05,0.12,2,0
21247124,Cosy Studio in Ixelles,42006175,Michel,,Ixelles,50.83324,4.36644,Entire home/apt,38,2,57,2019-11-18,5.29,1,40
21248374,CHAMBRE Cosy à 300 m MIDI STATION,153345181,Mikaela,,Saint-Gilles,50.83609,4.34114,Private room,49,1,303,2019-11-17,11.96,5,232
21253351,Appartement à Louer - Appartment to rent,153663875,Cindy,,Saint-Gilles,50.83212,4.35151,Entire home/apt,45,181,0,,,1,180
21253382,Comfortable 2 bedroom flat 80 sqm + Free parking,122907676,Hakem & Co,,Saint-Josse-ten-Noode,50.85685,4.37045,Entire home/apt,99,1,91,2019-10-04,3.58,8,0
21259949,Comme à la maison..home sweet home,153739553,Cem,,Molenbeek-Saint-Jean,50.85299,4.31552,Entire home/apt,55,2,11,2019-11-11,0.43,1,0
21260762,Cosy duplex w/ private garden 15’ from city center,79954398,Anne-Charlotte,,Auderghem,50.821,4.41142,Entire home/apt,70,3,3,2019-06-19,0.13,1,310
21261696,Logement individuel dans quartier recherché,153760016,Hosni,,Schaerbeek,50.87561,4.37836,Entire home/apt,49,2,22,2019-09-04,0.87,1,164
21263748,Private room & bathroom in Brussels,26828699,Florence & Alexis,,Woluwe-Saint-Pierre,50.83543,4.41397,Private room,49,2,56,2019-10-24,2.46,1,66
21263788,Friendly apartment in heart of city centre,122907676,Hakem & Co,,Bruxelles,50.84765,4.35322,Entire home/apt,100,1,31,2019-02-25,1.21,8,0
21264065,Cosy Art Deco house for 5 in great neighbourhood,14502103,Stephen,,Uccle,50.8107,4.34389,Entire home/apt,120,3,16,2019-08-31,0.81,2,0
21273999,Super-central room in shared Bruxellois apt,18921482,Pien,,Bruxelles,50.84506,4.34792,Private room,20,3,3,2017-11-26,0.12,1,0
21283826,(2) Grande chambre calme idéalement située,151815524,Ben,,Molenbeek-Saint-Jean,50.85885,4.31328,Private room,60,1,23,2019-06-02,0.94,7,79
21287188,Studio cosy centre Bruxelles,48050401,Nawel,,Bruxelles,50.8514,4.34099,Entire home/apt,43,3,45,2019-11-03,1.79,1,321
21289458,"Studio simple,sympa, équipé dans  unifamiliale .",105202430,Myriam,,Auderghem,50.81503,4.41748,Entire home/apt,30,2,9,2019-07-13,0.36,1,0
21289962,Clean & Cozy Apartment - Evere,154040764,Michael,,Evere,50.86059,4.41719,Entire home/apt,45,1,225,2019-11-03,8.84,2,264
21295358,Apart lumineux Saint Gilles/Parvis,17010549,Cristina,,Saint-Gilles,50.82953,4.34826,Private room,50,4,0,,,1,0
21299885,Cosy & quiet apartment near central Brussels,105434220,Deborah,,Anderlecht,50.82425,4.28762,Entire home/apt,36,5,0,,,1,0
21301998,Triplex Spacieux et Lumineux - Quartier Châtelain,154157736,Julie,,Ixelles,50.82011,4.3591,Entire home/apt,80,3,3,2018-04-15,0.13,1,0
21308801,Charming flat in a peaceful green setting.,4540554,Guillaume,,Woluwe-Saint-Pierre,50.82492,4.46635,Entire home/apt,49,3,5,2018-10-25,0.33,1,144
21316651,Studio in Brussels (Area Louise - Place Stephanie),14083324,Imma,,Saint-Gilles,50.83216,4.35678,Entire home/apt,55,2,153,2019-11-19,6.05,1,50
21320994,Stylishly decorated app center,71638952,Amir,,Bruxelles,50.85214,4.34226,Entire home/apt,60,2,23,2018-11-21,0.98,1,0
21324654,Cozy room in shared house,66203920,Luka,,Saint-Gilles,50.82792,4.33555,Private room,30,2,1,2018-02-04,0.05,1,0
21328839,Cozy Studio Next to Grand Place *Balcony,19427428,Sweet Inn,,Bruxelles,50.84628,4.35341,Entire home/apt,65,2,33,2019-11-11,1.39,67,340
21335728,Supercharming twin bedroom in Brussels city centre,146661411,Joris,,Bruxelles,50.84518,4.33943,Private room,55,2,6,2018-01-03,0.24,1,0
21354179,"Studio & terrace, view on the garden",61141383,Eric,,Jette,50.87111,4.32847,Entire home/apt,45,3,54,2019-07-26,2.34,1,8
21360758,Brand new nice studio in the center - Louise,33552292,Iris,,Saint-Gilles,50.83102,4.35357,Entire home/apt,55,365,3,2018-01-07,0.13,1,358
21363233,"Dépendance chambre + atelier, et jardin",35690256,Leila,,Forest,50.81716,4.34626,Private room,63,7,6,2019-04-14,0.24,1,0
21364336,Chambre privée Bruxelles,98146928,Juliette,,Etterbeek,50.82754,4.39543,Private room,9,1,11,2018-09-15,0.43,1,0
21379650,L'appartement rue du belvédère ( flagey),154843394,Walid,,Ixelles,50.8261,4.37391,Entire home/apt,50,3,51,2019-08-15,2.04,1,332
21379932,12m² room & private bathroom – European Quarter,32000697,Pauline,,Schaerbeek,50.85182,4.38904,Private room,45,1,10,2018-10-25,0.40,1,0
21381036,Chambre avec sdb privée dans le centre historique,44481730,Benjamin,,Bruxelles,50.84642,4.34435,Private room,50,2,4,2018-04-01,0.16,1,0
21387115,Luxury Loft center Brussels Terrasse long term,14423314,Susanne,,Bruxelles,50.8508,4.35538,Entire home/apt,80,90,1,2017-11-09,0.04,1,231
21390457,"Duplex Cosy, 1 minute from Brussels Midi Station",35693087,Jérémy,,Anderlecht,50.84071,4.33691,Entire home/apt,75,1,133,2019-10-28,5.47,1,240
21391155,Nouveau Loft/Duplex/Penthouse élégant (Apt 6),142178605,Jean-Luc,,Bruxelles,50.82844,4.36199,Entire home/apt,330,1,10,2019-04-20,0.46,6,253
21392035,Charming Studio - EU District /Place Jourdan 1,37563179,Sam,,Ixelles,50.83496,4.37828,Entire home/apt,55,2,122,2019-11-18,5.40,3,15
21392077,Orange two bedroom apartment + PARKING POSSIBILE,122907676,Hakem & Co,,Saint-Josse-ten-Noode,50.85477,4.3706,Entire home/apt,99,1,123,2019-09-26,4.85,8,0
21402847,COMANCHE - authentique Vieux-Gréement de 20m sur 5,155069469,Edouard,,Bruxelles,50.88117,4.37377,Entire home/apt,74,2,12,2019-11-04,0.51,2,138
21407400,Lumineux 2 chambres avec grande terrasse,154434209,Bany,,Uccle,50.80133,4.33123,Entire home/apt,55,2,1,2017-11-24,0.04,1,175
21407766,Diamant Suites Brussels EU,155113332,Michael,,Schaerbeek,50.84855,4.40352,Entire home/apt,89,1,8,2018-08-16,0.32,1,137
21410763,Outstanding duplex and its patio- EU District,144168398,Max,,Bruxelles,50.84061,4.37417,Entire home/apt,80,2,58,2019-11-10,2.32,13,50
21411301,Brand and new cosy loft in Brussels - EU district,144168398,Max,,Bruxelles,50.84078,4.37427,Entire home/apt,79,2,79,2019-11-03,3.16,13,52
21412329,Nice 1 room apartment in EU area,144168398,Max,,Bruxelles,50.84356,4.37586,Entire home/apt,0,1,31,2019-09-29,1.22,13,69
21416530,STUDIO SAINTE CATHERINE,22945045,Antonio,,Bruxelles,50.85018,4.34624,Entire home/apt,75,2,192,2019-11-17,7.59,4,237
21421691,Yellow Submarine - Duplex 110M² Brussels,9626884,Martin,,Saint-Gilles,50.83912,4.33934,Entire home/apt,120,2,71,2019-10-27,2.86,8,80
21429807,Duplex super chouette dans un quartier cool,24192076,Herman,,Saint-Gilles,50.82282,4.34431,Entire home/apt,100,3,6,2019-07-15,0.26,1,0
21433936,Private bedroom in an beautifull saint-gillean apt,23106911,Margarida,,Saint-Gilles,50.82597,4.34982,Private room,27,4,3,2017-11-02,0.12,2,0
21436994,Chic Cocoon in the center of Brussels,59180525,Katalin,,Bruxelles,50.83703,4.35409,Hotel room,70,1,217,2019-11-08,8.55,7,122
21439559,Chic Cocoon in the center of Brussels,59180525,Katalin,,Saint-Gilles,50.83415,4.35587,Hotel room,70,1,70,2019-09-27,2.79,7,144
21452234,STUDIO 2A FOR 1or2 pers NEAR EU,152477390,Ly,,Saint-Josse-ten-Noode,50.8518,4.37673,Entire home/apt,50,30,11,2019-08-31,0.45,9,1
21452541,STUDIO 2B FOR 1or2pers NEAR EU,152477390,Ly,,Saint-Josse-ten-Noode,50.85124,4.37654,Entire home/apt,55,2,18,2019-05-31,0.78,9,28
21463756,Clean Brussels Flat in a nice Neighborhood,145701763,Jude,,Evere,50.86351,4.40807,Private room,32,1,28,2018-07-12,1.11,1,0
21465209,Grand Place Brussels Flats 2,941268,John & Ceca,,Bruxelles,50.84596,4.34982,Entire home/apt,68,1,225,2019-11-14,9.27,16,51
21465592,Bright Room in a typical Brussel House,155867781,Gaëtan,,Ixelles,50.82981,4.3748,Private room,30,3,17,2019-08-25,0.86,1,0
21465764,Modern 1bdr a short walk from EU district 81950,5056483,Halldis Apartments & Villas,,Etterbeek,50.84342,4.39877,Entire home/apt,135,7,0,,,60,209
21466091,Modern 1bdr 70m2 next to the EU district 81952,5056483,Halldis Apartments & Villas,,Etterbeek,50.84318,4.39687,Entire home/apt,135,7,7,2018-08-10,0.28,60,151
21475021,Cosy studio next to Brouckère,61831528,Nil,,Bruxelles,50.85229,4.35282,Entire home/apt,40,5,23,2019-08-18,0.92,1,0
21480097,"Cosy 2-bed apartment AZ-VUB, Brugmann, Heizel",24419341,Lili,,Jette,50.89126,4.31053,Entire home/apt,65,2,14,2019-10-24,0.61,1,0
21483571,Grand appartement 90m2 très lumineux et chaleureux,6891999,Sophie,,Bruxelles,50.80851,4.38614,Entire home/apt,70,3,20,2019-11-11,0.83,1,3
21484323,appartement  saint gilles,156052273,Silvia,,Saint-Gilles,50.8282,4.33867,Entire home/apt,70,20,2,2018-01-30,0.09,1,0
21485497,Lightfull and beautiful appartment in Brussels,156063969,Mikail,,Forest,50.8269,4.32826,Private room,17,4,0,,,1,0
21488394,Studio 1/2 personnes - Bruxelles (Cambre - ULB),61347608,Pierre,,Bruxelles,50.80147,4.38917,Entire home/apt,40,21,8,2019-10-28,0.40,1,284
21488606,Appartement coeur de Bruxelles bours,118358856,Matieu,,Bruxelles,50.85019,4.34963,Entire home/apt,65,1,96,2019-11-19,3.86,1,78
21495514,Beau Studio Centre,35403040,Sylvain,,Bruxelles,50.83913,4.34959,Entire home/apt,42,2,6,2019-08-10,0.24,1,15
21508088,Penthouse Duplex bright & new in Brussels center,28174820,Jesus Manuel,,Bruxelles,50.85278,4.3556,Entire home/apt,225,4,31,2019-09-22,1.29,1,0
21509055,Jolie maison dans écrin de verdure à Bruxelles,151507847,Amandine,,Uccle,50.79315,4.33537,Entire home/apt,140,2,40,2019-11-09,1.75,2,355
21510717,Space with private toilette in a new huge flat,13734123,Davide,,Woluwe-Saint-Lambert,50.83982,4.4061,Private room,32,1,6,2019-01-26,0.31,1,236
21515234,Lovely apartment with green terrace in Brussels,6228481,Rafkat,,Evere,50.86087,4.40441,Entire home/apt,55,5,7,2019-03-19,0.37,2,0
21516230,Lovely private room with green terrace in Brussels,6228481,Rafkat,,Evere,50.86186,4.40493,Private room,20,2,6,2018-03-12,0.25,2,0
21521066,Studio 1 ou 2 pers à Etterbeek,156400775,Anne,,Etterbeek,50.82728,4.38922,Entire home/apt,30,2,8,2018-01-14,0.32,1,0
21521417,Art Déco cottage well connected to city centre,14502103,Stephen,,Uccle,50.81245,4.34399,Private room,45,2,43,2019-11-02,1.77,2,55
21523004,Appartement pour couple ou pour petit groupe,156413087,Margot,,Schaerbeek,50.86836,4.38879,Entire home/apt,40,2,5,2018-11-12,0.21,1,0
21529165,Chic Cocoon in the center of Brussels,59180525,Katalin,,Saint-Gilles,50.83165,4.35482,Hotel room,67,1,61,2019-10-21,2.44,7,150
21545070,Appartement in heart of Brussels,156632343,Selma,,Ixelles,50.82471,4.37674,Entire home/apt,55,3,72,2019-11-03,3.04,1,342
21547651,"Loft de charme, flagey (no wifi)",52305644,Dara,,Ixelles,50.83204,4.37384,Entire home/apt,64,2,105,2019-11-11,4.27,1,53
21551191,Contemporary design apartment at Place Stephanie,2561998,Lara,,Bruxelles,50.83325,4.3582,Entire home/apt,55,3,32,2019-11-03,1.33,2,143
21556756,"Bright and calm Apartment, City centre of Brussels",58072808,Adam,,Bruxelles,50.84153,4.3471,Entire home/apt,75,3,52,2019-10-13,2.11,2,4
21558407,"City Center, St Catherine, Grand Place",39789165,Anna,,Bruxelles,50.85074,4.34594,Entire home/apt,140,2,78,2019-11-10,3.33,1,308
21563358,Momo's happiness place,66155064,Julia,,Saint-Gilles,50.82989,4.33785,Private room,27,2,12,2019-11-17,0.48,3,12
21565962,Double sofa bed in the shared room. FREE PARKING!,80096754,Mine,,Uccle,50.79029,4.34578,Shared room,15,1,122,2019-10-27,4.89,5,35
21570241,Spacious 1-bedroom flat in artsy Saint Gilles,5097474,Marianne,,Saint-Gilles,50.82445,4.34454,Entire home/apt,75,3,28,2019-10-28,1.16,1,46
21577049,Private artist house (2 floors) with small terrace,156788117,Jean,,Bruxelles,50.84582,4.35433,Entire home/apt,90,1,328,2019-11-05,13.21,1,290
21579188,Big room in friendly neighbourhood,2951786,Aleksandra,,Saint-Gilles,50.82676,4.35497,Private room,26,1,15,2019-08-24,0.82,1,0
21581124,Cute appartement near the center of the BRUXELLES.,141760382,Mansour,,Molenbeek-Saint-Jean,50.85575,4.31743,Private room,21,1,34,2019-07-08,1.41,1,0
21592212,BEDROOM IN MADOU / HABITACION EN MADOU (BRUSSELS),157038918,Dario,,Saint-Josse-ten-Noode,50.85185,4.37741,Private room,16,6,1,2018-01-07,0.04,1,0
21599001,Fully furnished apartment Evere,157104313,Veerle,,Evere,50.86274,4.40225,Entire home/apt,50,20,5,2018-12-08,0.32,1,0
21599686,Chic Cocoon  in the center of Brussels,59180525,Katalin,,Saint-Gilles,50.83353,4.3554,Hotel room,67,1,56,2019-11-10,2.28,7,146
21607019,Moderne duplex 2ch - 2sdb avec jardin à Uccle,24212731,Julian,,Uccle,50.80498,4.33659,Entire home/apt,80,4,0,,,1,0
21608987,Appartement chaleureux avec feu ouvert à Uccle,69352834,Mathieu,,Uccle,50.80371,4.35655,Entire home/apt,100,2,2,2017-12-10,0.08,1,0
21614954,Bright new apartment near facilities & transport,37501653,Antoine,,Etterbeek,50.82699,4.3902,Entire home/apt,40,6,12,2018-10-19,0.48,1,0
21620867,Beautiful flat near Grand Place 3,42832143,Antoine,,Bruxelles,50.84524,4.3536,Entire home/apt,85,1,191,2019-11-16,7.99,19,11
21627933,Beau duplex avec 1 chambre double,70613248,Lombart,,Ixelles,50.82137,4.38736,Entire home/apt,90,1,3,2018-09-12,0.12,1,0
21630058,Entire central appartment with swimming pool,7279481,Keren,,Forest,50.81918,4.33727,Entire home/apt,90,2,8,2019-09-26,0.34,1,44
21631871,Amazing Penthouse with a 40m2 terrace,102721703,Sébastien,,Bruxelles,50.82994,4.35948,Entire home/apt,90,2,19,2019-05-23,0.79,2,106
21638383,Lovely and Modern flat in Brussels,41844958,Zineb,,Woluwe-Saint-Pierre,50.83959,4.46679,Entire home/apt,55,4,0,,,1,0
21638950,Room in a luminous triplex of Washington Street,35641051,Louis,,Ixelles,50.82033,4.36387,Private room,45,3,1,2017-12-03,0.04,1,0
21639929,Penthouse with panoramic views in a strategic area,9422849,Julian,,Saint-Gilles,50.83197,4.35016,Entire home/apt,180,6,12,2019-09-02,0.60,1,297
